item,10개정  책자 색인,출처,kcal,water_g,protein_g,fat_g,ash_g,carb_g,당류,자당,포도당,과당,유당,맥아당,갈락토오스,총  식이섬유,수용성  식이섬유,불용성  식이섬유,칼슘,철,마그네슘,인,칼륨,sodium_mg,아연,구리,망간,셀레늄,몰리브덴,요오드,비타민 A,레티놀,베타카로틴,티아민,리보플라빈,니아신,니아신당량(NE),니코틴산,니코틴아미드,판토텐산,비타민 B6,피리독신,비오틴,엽산_ 엽산당량,엽산_ 식품 엽산,엽산_ 합성 엽산,비타민 B12,비타민 C,비타민 D,비타민 D2,비타민 D3,비타민 E,알파  토코페롤,베타  토코페롤,감마  토코페롤,델타  토코페롤,알파  토코트리에놀,베타  토코트리에놀,감마  토코트리에놀,델타  토코트리에놀,비타민 K,비타민 K1,비타민 K2,총 아미노산,총 필수 아미노산,이소류신,류신,라이신,메티오닌,페닐알라닌,트레오닌,트립토판,발린,히스티딘,아르기닌,티로신,시스테인,알라닌,아스파르트산,글루탐산,글라이신,프롤린,세린,타우린,총 지방산,총 필수 지방산,총 포화 지방산,부티르산 (4:0),카프로산 (6:0),카프릴산 (8:0),카프르산 (10:0),라우르산 (12:0),트라이데칸산 (13:0),미리스트산 (14:0),펜타데칸산 (15:0),팔미트산 (16:0),헵타데칸산 (17:0),스테아르산 (18:0),아라키드산 (20:0),헨에이코산산 (21:0),베헨산 (22:0),트리코산산 (23:0),리그노세르산 (24:0),총 불포화 지방산,총 단일 불포화지방산,미리스톨레산 (14:1),팔미톨레산 (16:1),헵타데센산 (17:1),올레산 (18:1(n-9)),박센산 (18:1(n-7)),가돌레산 (20:1),에루크산 (22:1),네르본산 (24:1),총 다가 불포화지방산,리놀레산 (18:2(n-6)),알파  리놀렌산 (18:3 (n-3)),감마  리놀렌산 (18:3 (n-6)),에이코사 디에노산 (20:2(n-6)),디호모 리놀렌산 (20:3(n-3)),에이코사 트리에노산 (20:3(n-6)),아라키돈산 (20:4(n-6)),에이코사 펜타에노산 (20:5(n-3)),도코사 디에노산(22:2),도코사 펜타에노산 (22:5(n-3)),도코사 헥사에노산 (22:6(n-3)),오메가3  지방산,오메가6  지방산,총 트랜스 지방산,트랜스  올레산(18:1(n-9)t),트랜스  리놀레산(18:2t),트랜스  리놀렌산(18:3t),식품명_원본,식품군
감자 과자,98.5,15.5,502.5,1.35,4.975,24.265,3.24,66.16,2.505,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.25,1.75,72.5,0.97,50.0,233.5,769.5,439.0,0.42500000000000004,0.1525,0.138,17.325,8.47,7.82,1.0,0.0,9.0,0.17,0.041,3.723,2.407,1.1025,0.5755,1.2025,0.255,0.0,0.0,36.0,36.0,0.0,0.0,7.67,0.0,0.0,0.0,5.535,5.025,0.185,1.57,0.64,0.79,0.075,1.085,0.305,0.0,7.74,0.0,2366.5,1003.5,82.0,174.5,154.0,36.0,120.5,107.5,44.0,109.5,44.5,131.0,94.5,39.0,95.0,451.0,356.5,125.5,97.0,104.5,0.0,22.8875,5.29,5.4005,0.0,0.0,4.455,2.13,27.35,0.0,80.32,4.445,4188.8099999999995,10.075,953.265,45.55,2.19,53.485,3.805,23.36,17.382,9.975,0.0,19.125,0.0,4847.275,122.885,26.63,0.915,2.045,7.407,5214.09,73.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,5.215,0.105,4.66,91.965,9.665,"감자 과자, 감자칩, 구운것",감자류 및 전분류
감자 샐러드,0.0,18.0,143.0,76.0,2.68,8.2,1.95,11.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,19.0,0.65,15.0,52.0,254.0,529.0,0.31,0.118,0.101,4.1,0.0,0.0,32.0,29.0,36.0,0.077,0.06,0.89,1.59,0.0,0.0,0.534,0.141,0.0,0.0,7.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2702.0,1259.0,141.0,202.0,171.0,66.0,135.0,116.0,42.0,172.0,62.0,152.0,104.0,51.0,124.0,425.0,387.0,86.0,102.0,164.0,0.0,7.646,0.0,1.429,0.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,1034.0,0.0,370.0,0.0,0.0,0.0,0.0,0.0,6.2170000000000005,2.48,0.0,54.0,0.0,0.0,0.0,9.0,0.0,0.0,3.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,감자 샐러드,감자류 및 전분류
감자 튀김,198.5,17.0,256.0,47.625,3.0949999999999998,11.445,1.5,36.335,0.23,0.095,0.13,0.0,0.0,0.0,0.0,3.1,0.25,1.25,19.5,0.615,28.5,111.0,550.0,136.5,0.43,0.097,0.198,1.01,3.65,0.365,0.0,0.0,1.0,0.112,0.03,1.8725,2.509,0.6705,0.045,0.488,0.118,0.0185,0.0,19.5,19.5,0.0,0.0,6.87,0.0,0.0,0.0,1.9249999999999998,1.565,0.045,2.9,0.265,0.13,0.0,0.135,0.02,0.0,18.165,0.0,3059.5,1305.0,141.0,215.0,208.0,59.5,117.0,115.5,38.0,169.5,57.5,184.0,100.0,54.5,163.5,537.0,534.5,98.5,135.5,131.0,0.0,10.93,1.83,1.727,5.0,0.0,4.005,4.5,10.175,0.0,24.375,3.615,1243.335,10.265,310.075,57.385000000000005,3.3,32.47,0.0,15.905000000000001,9.11,5.8825,0.0,20.07,3.5,2091.845,104.74,131.82,4.125,0.0,3.2275,2685.925,472.74,38.0,6.645,4.5,0.0,1.54,0.0,0.0,0.0,0.0,0.29,1.545,0.093,6.745,34.47,32.175,"감자 튀김, 튀긴것",감자류 및 전분류
갓,0.0,11.0,30.0,89.65,3.08,0.24000000000000002,1.29,5.76,0.995,0.0,0.495,0.465,0.0,0.01,0.025,1.25,0.35,0.9,174.5,2.1100000000000003,6.5,54.0,447.0,19.0,0.085,0.0155,0.1285,0.775,5.425,0.545,101.0,0.0,1208.5,0.12,0.1305,1.016,0.416,0.416,0.0,0.0715,0.0,0.012,0.0,84.5,84.5,0.0,0.0,113.0,0.0,0.0,0.0,0.115,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.0,87.395,87.395,0.0,1218.5,580.5,44.0,105.5,56.0,0.0,54.0,70.5,0.0,40.0,71.5,138.5,25.0,0.0,79.5,71.5,262.0,129.5,0.0,71.0,0.0,0.12,0.075,0.03,0.0,0.0,0.0,0.0,0.635,0.0,0.46,0.0,19.495,0.0,7.5,0.31,0.0,0.0,0.0,0.505,0.09,0.015,0.0,0.0,0.0,3.73,11.705,0.0,0.73,0.0,0.075,17.08,57.635,0.0,0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,"갓, 생것",채소류
강낭콩,242.0,8.666666666666666,230.66666666666666,41.166666666666664,12.82,0.9533333333333335,2.3333333333333335,42.72666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.766666666666666,1.4333333333333333,8.333333333333334,69.0,4.966666666666667,57.333333333333336,296.3333333333333,435.0,1.6666666666666667,0.9333333333333332,0.19666666666666666,0.5666666666666668,2.4033333333333333,159.1,0.0,4.0,0.0,47.666666666666664,0.39599999999999996,0.18200000000000002,1.625333333333333,1.825,0.107,0.8849999999999999,0.0,0.0,0.02,0.0,48.666666666666664,48.666666666666664,0.0,0.0,1.4133333333333333,0.0,0.0,0.0,0.14666666666666667,0.08333333333333333,0.0,0.61,0.01,0.0,0.0,0.0,0.0,0.5633333333333334,0.5633333333333334,0.0,5515.666666666667,2597.0,236.33333333333334,458.0,399.3333333333333,62.333333333333336,322.0,268.6666666666667,50.333333333333336,292.0,164.0,344.0,186.66666666666666,57.666666666666664,256.0,673.0,902.3333333333334,236.33333333333334,248.0,358.6666666666667,0.0,0.5599999999999999,0.3666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666666,0.7833333333333333,106.56666666666668,0.0,14.270000000000001,2.3033333333333332,0.0,4.08,0.0,5.946666666666666,0.4266666666666666,0.06,0.0,0.0,0.0,47.126666666666665,13.223333333333334,0.0,0.0,0.0,0.3666666666666667,160.42333333333332,204.66333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20666666666666667,0.16,0.0,0.0,0.0,0.0,"강낭콩, 생것",두류
강달이,0.0,9.0,105.5,67.85,15.5,4.5,12.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.5,5.7,0.0,276.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.08499999999999999,0.195,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"강달이, 눈강달이, 생것",어패류 및 그 제품
개구리고기,0.0,89.0,75.0,81.9,16.1,0.4,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.5,0.0,175.0,249.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.12,0.07,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"개구리고기, 생것",육류 및 그 제품
개불,976.0,89.0,53.0,85.3,10.5,0.2,2.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.5,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"개불, 생것",어패류 및 그 제품
개비름,334.5,15.0,25.0,90.94999999999999,2.85,0.35,1.615,4.234999999999999,0.29000000000000004,0.0,0.0,0.29000000000000004,0.0,0.0,0.0,3.75,0.55,3.2,158.0,1.125,119.5,55.0,605.5,55.5,1.4649999999999999,0.0905,0.5965,0.6799999999999999,11.125,0.0,202.5,0.0,2430.0,0.0385,0.139,0.5585,1.274,0.026000000000000002,0.5325,0.146,0.0,0.0,0.0,106.0,106.0,0.0,0.0,11.985,0.0,0.0,0.0,0.225,0.215,0.0,0.08,0.0,0.0,0.0,0.0,0.0,353.40999999999997,353.40999999999997,0.0,1837.0,927.0,100.5,193.0,98.5,0.0,114.5,77.0,43.0,126.0,47.0,127.5,27.0,0.0,129.5,181.0,304.0,116.5,60.0,92.0,0.0,0.34,0.26,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.435,0.0,5.445,0.0,0.0,0.0,0.0,3.625,0.27,0.01,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.26,76.81,181.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.08,0.0,0.0,0.0,0.0,"개비름, 생것",채소류
개암,143.5,18.0,637.0,3.915,14.989999999999998,61.575,2.37,17.15,4.615,4.475,0.07,0.07,0.0,0.0,0.0,9.55,0.0,0.0,118.5,4.54,168.0,300.0,717.5,0.0,2.475,1.7375,5.8625,3.25,0.0,0.0,2.0,0.0,23.5,0.49050000000000005,0.118,1.9249999999999998,5.15,0.0,0.0,0.9205000000000001,0.5914999999999999,0.0,0.0,100.5,100.5,0.0,0.0,5.05,0.0,0.0,0.0,15.325,15.155,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,15762.5,6964.0,546.5,1066.0,421.0,221.5,665.0,498.0,193.5,703.0,433.0,2216.5,363.0,277.5,731.5,1683.0,3719.0,725.5,562.0,737.0,0.0,58.809,0.0,4.487500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139.0,0.0,1268.0,81.0,0.0,0.0,0.0,0.0,54.3215,46.129999999999995,0.0,117.5,0.0,0.0,0.0,132.5,0.0,0.0,8.1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"개암, 헤이즐넛, 말린것",견과류 및 종실류
갯기름나물,67.3,13.0,48.0,84.21000000000001,3.781,0.561,1.918,9.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.0,5.39,212.8,1.0070000000000001,24.6,84.1,420.1,4.3,1.5530000000000002,0.1726,1.51,9.239,13.773,0.073,170.5,0.0,2046.9,0.0402,0.4001,0.6625,1.2724,0.466,0.1965,0.1871,0.0,0.0055,1.51,164.5,164.5,0.0,0.0,29.573,0.0,0.0,0.0,1.5790000000000002,1.561,0.023,0.031000000000000007,0.0,0.012,0.0,0.0,0.0,524.645,524.645,0.0,3374.1,1684.5,154.1,324.2,247.0,82.4,189.5,172.5,36.7,184.3,77.5,216.9,145.9,44.3,215.1,349.6,453.7,186.1,143.3,150.9,0.0,0.541,0.356,0.131,0.0,0.0,0.0,0.0,0.0,0.0,2.041,2.909,105.94200000000001,0.0,8.462,3.011,0.0,3.906,0.0,6.025,0.409,0.05500000000000001,0.0,0.0,0.0,10.574000000000002,43.68,0.32999999999999996,0.0,0.0,0.356,171.749,183.19400000000002,0.0,0.23900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.174,0.0,0.0,0.0,0.0,"갯기름나물, 생것",채소류
갯나물,112.83333333333333,28.0,61.333333333333336,76.35,3.103333333333333,1.1933333333333334,7.1049999999999995,12.248333333333335,0.15666666666666665,0.0,0.06,0.08333333333333333,0.0,0.0,0.013333333333333334,2.3833333333333333,0.5,1.8833333333333335,103.66666666666667,7.579999999999999,127.16666666666667,76.16666666666667,463.8333333333333,2026.6666666666667,1.3783333333333332,0.1255,1.3706666666666667,152.06166666666667,28.346666666666664,8.038333333333332,192.5,0.0,2308.3333333333335,0.10099999999999999,0.15033333333333332,0.5496666666666666,0.7608333333333333,0.21633333333333335,0.15,0.011166666666666667,0.0,0.03966666666666667,157.31500000000003,49.833333333333336,49.833333333333336,0.0,0.0,9.633333333333333,0.0,0.0,0.0,0.545,0.515,0.018333333333333333,0.19666666666666666,0.024999999999999998,0.005,0.0,0.0033333333333333335,0.0,168.91716666666667,168.91716666666667,0.0,1786.3333333333333,828.5,78.0,142.0,79.33333333333333,25.0,93.66666666666667,88.66666666666667,23.666666666666668,97.66666666666667,39.5,161.0,80.16666666666667,28.0,97.83333333333333,180.66666666666666,323.1666666666667,107.16666666666667,38.333333333333336,102.5,0.0,1.0983333333333334,0.7549999999999999,0.16833333333333333,0.0,0.0,0.0,0.0,0.0,0.37999999999999995,1.31,0.3566666666666667,103.45,1.0016666666666667,38.184999999999995,5.601666666666667,0.7966666666666667,7.318333333333334,0.0,8.761666666666667,0.9266666666666666,0.17,0.0,1.0616666666666668,0.0,152.07666666666665,13.311666666666667,3.975,0.0,0.0,0.7566666666666665,666.1816666666667,84.77333333333333,0.7083333333333334,1.0366666666666666,0.0,0.0,2.4883333333333333,0.0,0.0,0.0,0.0,0.08666666666666667,0.6716666666666667,0.0033333333333333335,0.8333333333333334,1.5199999999999998,0.6749999999999999,"갯나물, 세발나물, 생것",채소류
거위 부산물,0.0,18.0,133.0,71.78,16.37,4.28,1.25,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,30.53,24.0,261.0,230.0,140.0,3.07,7.522,0.0,68.1,0.0,0.0,9309.0,9309.0,0.0,0.562,0.892,6.5,10.333,0.0,0.0,6.184,0.76,0.0,0.0,738.0,738.0,0.0,54.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16109.0,8217.0,870.0,1477.0,1239.0,388.0,815.0,728.0,230.0,1032.0,435.0,1003.0,576.0,220.0,951.0,1556.0,2121.0,951.0,812.0,705.0,0.0,2.66,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,800.0,0.0,760.0,0.0,0.0,0.0,0.0,0.0,1.07,0.81,0.0,60.0,0.0,0.0,0.0,10.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"거위 부산물, 간, 생것",육류 및 그 제품
거위고기,0.0,18.0,199.5,62.765,25.86,9.9,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,2.7199999999999998,24.5,310.5,404.0,81.5,2.755,0.29100000000000004,0.024,21.15,0.0,0.0,12.0,12.0,0.0,0.1105,0.3835,4.1795,10.1795,0.0,0.0,1.9035000000000002,0.5549999999999999,0.0,0.0,21.5,21.5,0.0,0.49,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26090.0,12660.5,1328.0,2184.5,2213.5,699.0,1084.0,1105.0,360.0,1353.0,683.0,1650.5,984.5,397.0,1638.0,2532.5,4046.5,1448.0,1270.0,1113.0,0.0,7.989999999999999,0.0,3.675,0.0,0.0,0.0,0.0,35.0,0.0,40.0,0.0,2040.0,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,4.3149999999999995,3.0949999999999998,0.0,355.0,0.0,0.0,0.0,5.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"거위고기, 살코기, 생것",육류 및 그 제품
거위알,0.0,96.0,190.0,71.45,12.95,13.85,0.8500000000000001,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.5,0.0,70.0,76.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5,170.5,18.0,0.105,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"거위알, 생것",난류
검은비늘버섯,0.0,47.0,95.0,51.9,10.950000000000001,1.4000000000000001,2.45,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.95,0.0,138.5,107.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.0,0.37,1.02,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"검은비늘버섯, 생것",버섯류
게,305.9375,26.0,93.625,74.336875,18.410625,1.57125,5.1274999999999995,0.633125,0.025625,0.005,0.020625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.75,2.43375,13.5625,236.0,93.8125,199.5,1.11625,0.200875,0.014625,4.879375,0.125,3.875,12.6875,12.5625,1.0625,0.0545625,0.14706249999999998,1.8029374999999999,1.400875,0.0,0.0,0.2519375,0.02475,0.004125,6.475625,5.5625,5.5625,0.0,1.558125,0.33125,0.0,0.0,0.0,0.6331249999999999,0.6331249999999999,0.0,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.01875,0.0,4821.75,2303.1875,207.25,345.9375,367.25,121.375,190.5,202.75,54.3125,220.1875,115.5,478.125,178.0,55.9375,295.0,446.8125,702.1875,372.875,238.6875,196.125,32.9375,0.15825,0.005625,0.0375625,0.0,0.0,0.0,0.0,0.16,0.0,1.580625,0.750625,20.583750000000002,1.596875,10.40875,0.519375,0.035625,0.3275,1.945,0.03,0.1185625,0.0386875,0.0625,7.350625,0.4375,8.773125,6.8568750000000005,2.3525,0.4075,0.0,0.079875,2.25,0.85625,0.0,1.2875,0.2,0.30625,4.0,40.1,0.23125,2.73125,22.85625,0.056874999999999995,0.0075,0.0015,0.19375,0.09375,0.3,"게, 꽃게, 생것",어패류 및 그 제품
게걸무,0.0,96.0,41.0,86.80000000000001,2.5,0.15000000000000002,1.65,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,6.0,0.0,44.5,458.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,202.5,0.0,2430.0,0.12,0.17500000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"게걸무, 생것",채소류
게르치,0.0,14.5,159.5,69.4,21.5,7.95,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.5,0.7,11.5,217.0,400.0,82.5,0.2,0.015,0.005,0.0,0.0,0.0,12.5,12.5,0.0,0.045,0.18,3.05,3.45,0.0,0.0,0.125,0.065,0.0,0.0,2.0,2.0,0.0,1.25,0.0,1.8,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11115.0,5580.0,500.0,900.0,1100.0,355.0,465.0,550.0,120.0,550.0,340.0,700.0,405.0,120.0,650.0,1200.0,1700.0,500.0,410.0,550.0,0.0,3.675,0.05,0.57,0.0,0.0,0.0,0.0,0.5,0.0,90.0,8.0,330.0,26.5,100.0,10.0,0.0,3.5,0.0,2.0,3.1050000000000004,2.825,2.5,150.0,10.0,0.0,0.0,700.0,900.0,90.0,0.28,23.0,8.5,1.0,5.5,0.0,2.0,18.0,45.5,0.0,25.0,115.0,0.215,0.055,0.0,0.0,0.0,0.0,"게르치, 생것",어패류 및 그 제품
게맛살,983.0,19.0,110.0,71.3,9.026666666666666,1.0266666666666666,2.5833333333333335,16.093333333333334,3.393333333333333,3.0700000000000003,0.19333333333333336,0.13,0.0,0.0,0.0,0.0,0.0,0.0,296.3333333333333,0.22666666666666666,10.333333333333334,88.33333333333333,50.666666666666664,681.6666666666666,0.15,0.017666666666666667,0.017,21.096666666666668,1.5066666666666666,9.39,0.6666666666666666,0.0,8.333333333333334,0.035,0.015333333333333332,0.36100000000000004,2.2586666666666666,0.2936666666666667,0.06733333333333334,0.11399999999999999,0.17866666666666667,0.027333333333333334,0.19333333333333333,7.0,7.0,0.0,0.42,0.0,0.0,0.0,0.0,0.19999999999999998,0.18666666666666668,0.0,0.10666666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7361.666666666667,3491.6666666666665,356.0,581.6666666666666,687.0,192.0,270.0,311.0,113.66666666666667,392.3333333333333,157.66666666666666,430.6666666666667,170.66666666666666,20.0,385.6666666666667,692.6666666666666,1376.6666666666667,704.6666666666666,236.66666666666666,281.0,3.0,0.8133333333333334,0.2333333333333333,0.21,0.0,0.0,0.0,0.0,0.0,0.0,9.959999999999999,2.6533333333333333,129.68333333333334,4.223333333333334,45.800000000000004,3.6,0.0,2.7466666666666666,9.84,1.6266666666666667,0.59,0.24333333333333332,0.0,11.816666666666668,0.0,201.38666666666666,20.826666666666664,5.323333333333333,0.0,4.06,0.3466666666666667,198.48333333333335,32.833333333333336,0.0,2.9233333333333333,0.0,0.0,0.0,23.02333333333333,1.1733333333333333,6.966666666666668,80.76333333333334,0.14666666666666667,0.20333333333333334,0.01,0.0,3.89,6.859999999999999,"게맛살, 어육함량이 낮은것",어패류 및 그 제품
