식품명,식품대분류명,kcal,protein_g,fat_g,carb_g,sodium_mg,water_g,ash_g,sugar_g,dietary_fiber_g,calcium_mg,iron_mg,phosphorus_mg,potassium_mg,cholesterol_mg,saturated_fat_g,trans_fat_g,alpha_linolenic_acid_g,linoleic_acid_g,omega3_g,omega6_g,oleic_acid_mg
비스킷/쿠키/크래커_트리플 초코 쿠키,빵 및 과자류,486.00000000000006,6.25,0.0,0.0,160.0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,13.750000000000002,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_퍼지브라우니,빵 및 과자류,487.0,5.26,0.0,0.0,395.0,0.0,0.0,39.47,0.0,0.0,0.0,0.0,0.0,0.0,10.79,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_퍼지월넛 쿠키,빵 및 과자류,450.0,6.67,26.669999999999998,53.33,283.0,0.0,0.0,26.669999999999998,0.0,0.0,0.0,0.0,0.0,16.67,9.33,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_포테이토앤칩스 점보팩,빵 및 과자류,401.0,3.46,0.0,0.0,0.0,0.0,0.0,9.19,0.0,0.0,0.0,0.0,0.0,0.0,3.9900000000000007,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_피넛 버터,빵 및 과자류,553.0,5.26,0.0,0.0,474.0,0.0,0.0,34.21,0.0,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_허쉬 초코 멜로 쿠키,빵 및 과자류,522.0,8.89,0.0,66.67,344.0,0.0,0.0,26.669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_허쉬 초콜릿 칩 싱글 쿠키,빵 및 과자류,372.0,4.0,0.0,68.0,192.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_허쉬 화이트 칩 위드 아몬드 쿠키,빵 및 과자류,494.00000000000006,8.0,0.0,66.0,430.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_현미누룽지칩,빵 및 과자류,403.0,8.0,2.33,87.33,24.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_화이트 초콜릿 카우보이 쿠키,빵 및 과자류,529.0,5.88,0.0,0.0,565.0,0.0,0.0,36.47,0.0,0.0,0.0,0.0,0.0,0.0,15.289999999999997,0.0,0.0,0.0,0.0,0.0,0.0
비스킷/쿠키/크래커_흑임자호두 쿠키,빵 및 과자류,545.0,7.629999999999999,0.0,67.81,314.0,0.0,0.0,34.82,0.0,0.0,0.0,0.0,0.0,0.44,10.24,0.0,0.0,0.0,0.0,0.0,0.0
비프까스,튀김류,208.0,8.1,13.68,12.25,261.0,38.8,0.0,2.51,0.6,14.000000000000002,1.14,84.0,148.0,57.57,4.78,0.0,0.21,1.87,0.22,1.91,4488.4
빙떡(메밀전병),빵 및 과자류,168.0,6.18,6.29,21.62,346.0,64.6,1.34,0.62,3.5000000000000004,36.0,0.0,87.0,159.0,8.05,1.19,0.04,0.5,2.3,0.0,0.0,1700.0
빙수_22오리지널 팥빙수,유제품류 및 빙과류,136.0,2.68,0.0,0.0,62.0,0.0,0.0,18.35,0.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0
빙수_K - 빙수,유제품류 및 빙과류,166.0,2.61,0.0,0.0,45.0,0.0,0.0,17.22,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0
빙수_그린티 초코 쿨빙수,유제품류 및 빙과류,138.0,1.72,0.0,0.0,64.0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0
빙수_까르보나라 젤빙,유제품류 및 빙과류,158.0,2.64,0.0,0.0,209.0,0.0,0.0,13.819999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
빙수_녹차 빙수,유제품류 및 빙과류,109.00000000000001,2.6,0.0,0.0,40.0,0.0,0.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0
빙수_녹차 팥빙수,유제품류 및 빙과류,55.00000000000001,1.02,0.0,0.0,13.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0
빙수_눈꽃 팥빙수 (1인),유제품류 및 빙과류,142.0,2.88,0.0,0.0,53.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0
빙수_눈꽃 팥빙수 (2인),유제품류 및 빙과류,140.0,3.18,0.0,0.0,55.00000000000001,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
빙수_단팥찰떡 (1인),유제품류 및 빙과류,160.0,3.8699999999999997,1.39,0.0,56.00000000000001,0.0,0.0,19.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_달고나 컵빙수,유제품류 및 빙과류,100.0,1.3,1.92,19.5,88.0,0.0,0.0,17.61,0.0,0.0,0.0,0.0,0.0,3.3300000000000005,1.0,0.05,0.0,0.0,0.0,0.0,0.0
빙수_더블초코 (1인),유제품류 및 빙과류,164.0,3.1,3.7000000000000006,0.0,62.0,0.0,0.0,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_돼지바 눈꽃빙수,유제품류 및 빙과류,171.0,2.4,0.0,0.0,68.0,0.0,0.0,19.65,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0
빙수_돼지바 얼음빙수,유제품류 및 빙과류,262.0,3.2799999999999994,0.0,0.0,115.99999999999999,0.0,0.0,29.600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,4.56,0.0,0.0,0.0,0.0,0.0,0.0
빙수_돼지바 프라노베,유제품류 및 빙과류,174.0,1.76,0.0,0.0,71.0,0.0,0.0,20.92,0.0,0.0,0.0,0.0,0.0,0.0,3.3300000000000005,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 눈꽃빙수,유제품류 및 빙과류,112.00000000000001,1.8399999999999999,0.0,0.0,47.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 도넛 눈꽃빙수,유제품류 및 빙과류,102.0,1.7500000000000002,0.0,0.0,31.0,0.0,0.0,12.07,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 도넛 얼음빙수,유제품류 및 빙과류,120.0,2.08,0.0,0.0,45.0,0.0,0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 도넛 컵빙수,유제품류 및 빙과류,163.0,1.9299999999999997,0.0,0.0,57.99999999999999,0.0,0.0,20.05,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 빙수,유제품류 및 빙과류,90.0,1.26,0.0,0.0,11.0,0.0,0.0,15.410000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 빙수 (1인),유제품류 및 빙과류,78.0,1.47,0.0,0.0,27.0,0.0,0.0,12.53,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 아이스드림 빙수,유제품류 및 빙과류,47.0,0.63,0.0,0.0,13.0,0.0,0.0,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 요거트 빙수,유제품류 및 빙과류,140.0,5.01,2.52,24.29,32.0,0.0,0.0,20.39,0.0,0.0,0.0,0.0,0.0,10.91,0.8199999999999998,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 요거트 컵빙수,유제품류 및 빙과류,159.0,3.03,2.4,31.4,53.0,0.0,0.0,20.45,0.0,0.0,0.0,0.0,0.0,1.56,1.1,0.01,0.0,0.0,0.0,0.0,0.0
빙수_딸기 젤빙,유제품류 및 빙과류,108.0,1.58,0.0,0.0,39.0,0.0,0.0,15.410000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 치즈 쿨빙수,유제품류 및 빙과류,100.0,1.86,0.0,0.0,38.0,0.0,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기 컵빙수,유제품류 및 빙과류,98.0,1.24,1.6200000000000003,19.69,64.0,0.0,0.0,16.46,0.0,0.0,0.0,0.0,0.0,2.82,0.83,0.04,0.0,0.0,0.0,0.0,0.0
빙수_딸기&망고 요거트 빙수,유제품류 및 빙과류,115.99999999999999,1.59,0.0,0.0,25.0,0.0,0.0,11.84,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기&치즈 스노우 빙수,유제품류 및 빙과류,141.0,1.8799999999999997,0.0,0.0,48.0,0.0,0.0,12.29,0.0,0.0,0.0,0.0,0.0,0.0,1.8799999999999997,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기베리치즈,유제품류 및 빙과류,114.99999999999999,1.71,1.9900000000000002,0.0,28.000000000000004,0.0,0.0,13.019999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기베리치즈 (1인),유제품류 및 빙과류,115.99999999999999,1.63,1.6500000000000001,0.0,32.0,0.0,0.0,18.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기시리얼빙수,유제품류 및 빙과류,147.0,1.44,0.0,0.0,10.0,0.0,0.0,30.67,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기시리얼컵빙수,유제품류 및 빙과류,131.0,1.41,0.0,0.0,9.0,0.0,0.0,26.479999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기치즈 눈꽃빙수,유제품류 및 빙과류,158.0,2.14,0.0,0.0,50.0,0.0,0.0,16.189999999999998,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기치즈 눈꽃빙수 우유얼음,유제품류 및 빙과류,118.0,1.6,0.0,0.0,34.0,0.0,0.0,14.469999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸기피치 요거놀라 1인빙수,유제품류 및 빙과류,135.0,1.79,0.0,0.0,30.0,0.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0
빙수_딸콤파르페,유제품류 및 빙과류,103.0,1.17,0.0,0.0,34.0,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,0.0
빙수_레드빈 눈꽃 빙수,유제품류 및 빙과류,154.0,1.25,0.0,0.0,14.000000000000002,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
빙수_말차티라미수 빙수,유제품류 및 빙과류,137.0,2.72,0.0,0.0,61.0,0.0,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 눈꽃빙수,유제품류 및 빙과류,96.5,0.91,0.0,0.0,15.5,0.0,0.0,20.11,0.0,0.0,0.0,0.0,0.0,0.0,0.585,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 빙수,유제품류 및 빙과류,85.0,1.5666666666666664,0.0,0.0,21.666666666666668,0.0,0.0,15.256666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.1900000000000002,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 빙수 (1인),유제품류 및 빙과류,80.0,1.11,0.0,0.0,21.0,0.0,0.0,15.14,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 아이스드림 빙수,유제품류 및 빙과류,54.0,0.63,0.0,0.0,13.0,0.0,0.0,6.559999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 젤빙,유제품류 및 빙과류,106.0,1.73,0.0,0.0,35.0,0.0,0.0,13.08,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 크림 젤빙,유제품류 및 빙과류,148.0,0.79,0.0,0.0,35.0,0.0,0.0,16.64,0.0,0.0,0.0,0.0,0.0,0.0,4.12,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고 파인 쿨빙수,유제품류 및 빙과류,68.0,0.9199999999999999,0.0,0.0,22.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고&치즈 스노우 빙수,유제품류 및 빙과류,134.0,1.5700000000000003,0.0,0.0,44.0,0.0,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고코코넛,유제품류 및 빙과류,117.0,1.91,2.8,0.0,33.0,0.0,0.0,11.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고코코넛 (1인),유제품류 및 빙과류,128.0,1.8799999999999997,2.38,0.0,47.0,0.0,0.0,16.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고탱탱 빙수,유제품류 및 빙과류,55.00000000000001,1.02,0.0,0.0,13.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고파인 컵빙수,유제품류 및 빙과류,72.0,0.62,0.0,0.0,19.0,0.0,0.0,12.619999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0
빙수_망고패션 요거놀라 1인빙수,유제품류 및 빙과류,136.0,1.79,0.0,0.0,28.999999999999996,0.0,0.0,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0
빙수_밀크 눈꽃빙수,유제품류 및 빙과류,122.0,2.5,0.0,0.0,55.00000000000001,0.0,0.0,9.97,0.0,0.0,0.0,0.0,0.0,0.0,1.9900000000000002,0.0,0.0,0.0,0.0,0.0,0.0
빙수_밀크 눈꽃빙수 우유얼음,유제품류 및 빙과류,141.0,2.82,0.0,0.0,63.0,0.0,0.0,16.38,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0
빙수_밀크 팥빙수,유제품류 및 빙과류,160.0,4.92,0.0,0.0,66.0,0.0,0.0,22.54,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
빙수_밀크티 젤라또,유제품류 및 빙과류,106.0,1.6099999999999999,0.0,0.0,31.0,0.0,0.0,11.45,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,0.0,0.0
빙수_밀크팥 젤빙,유제품류 및 빙과류,160.0,2.76,0.0,0.0,47.0,0.0,0.0,19.28,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0
빙수_바나나누텔라 빙수,유제품류 및 빙과류,149.0,2.92,0.0,0.0,68.0,0.0,0.0,12.619999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0
빙수_베리 컵빙수,유제품류 및 빙과류,73.0,0.98,0.0,0.0,13.0,0.0,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
빙수_베리&베리 요거트 빙수,유제품류 및 빙과류,125.0,1.77,0.0,0.0,28.000000000000004,0.0,0.0,14.93,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0
빙수_베리크런치 빙수,유제품류 및 빙과류,154.0,2.34,0.0,0.0,56.99999999999999,0.0,0.0,18.44,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,0.0,0.0
빙수_복고 빙수,유제품류 및 빙과류,55.00000000000001,1.02,0.0,0.0,13.0,0.0,0.0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0
빙수_복숭아 연유 대패빙수,유제품류 및 빙과류,91.0,1.09,0.0,0.0,22.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0
빙수_블루베리 빙수,유제품류 및 빙과류,117.0,2.93,0.0,0.0,38.0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
빙수_블루베리치즈 빙수,유제품류 및 빙과류,99.0,3.09,0.0,0.0,83.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7399999999999998,0.0,0.0,0.0,0.0,0.0,0.0
빙수_블루베리케이크 빙수,유제품류 및 빙과류,128.0,1.78,0.0,0.0,39.0,0.0,0.0,18.74,0.0,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0
빙수_새콤달콤 패션망고,유제품류 및 빙과류,84.0,0.45000000000000007,0.0,0.0,11.0,0.0,0.0,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0
빙수_소르베 망고 빙수,유제품류 및 빙과류,100.0,1.05,0.0,17.16,23.0,0.0,0.0,16.64,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
빙수_실크 망고 빙수,유제품류 및 빙과류,88.0,0.6,0.0,0.0,30.0,0.0,0.0,14.48,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0
빙수_실크 팥빙수,유제품류 및 빙과류,121.0,2.29,0.0,0.0,31.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고,유제품류 및 빙과류,73.0,0.19,0.0,0.0,0.0,0.0,0.0,14.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고 도넛 눈꽃빙수,유제품류 및 빙과류,113.99999999999999,1.68,0.0,0.0,31.0,0.0,0.0,14.24,0.0,0.0,0.0,0.0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고 도넛 얼음빙수,유제품류 및 빙과류,146.0,2.04,0.0,0.0,49.0,0.0,0.0,18.59,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고 도넛 컵빙수,유제품류 및 빙과류,177.0,1.68,0.0,0.0,56.00000000000001,0.0,0.0,22.51,0.0,0.0,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고 치즈 대패빙수,유제품류 및 빙과류,102.0,0.58,0.0,0.0,21.0,0.0,0.0,17.67,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000002,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고 치즈 케이크 빙수 (1인),유제품류 및 빙과류,115.99999999999999,1.83,0.0,0.0,49.0,0.0,0.0,16.48,0.0,0.0,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고 치즈 케이크 빙수 (2인),유제품류 및 빙과류,114.99999999999999,1.77,0.0,0.0,49.0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0
빙수_애플망고케이크 빙수,유제품류 및 빙과류,126.0,1.38,0.0,0.0,35.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,0.0,0.0
빙수_옛날 컵빙수,유제품류 및 빙과류,160.0,5.245,3.495,26.9,69.5,0.0,0.0,15.905000000000001,0.0,0.0,0.0,0.0,0.0,1.97,1.075,0.025,0.0,0.0,0.0,0.0,0.0
빙수_옛날팥빙수,유제품류 및 빙과류,101.0,2.67,0.0,0.0,10.0,0.0,0.0,13.780000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오곡 팥 눈꽃빙수,유제품류 및 빙과류,126.0,2.84,0.0,0.0,46.0,0.0,0.0,15.24,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오곡 팥 얼음빙수,유제품류 및 빙과류,181.0,3.7900000000000005,0.0,0.0,75.0,0.0,0.0,22.16,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오곡 팥 컵빙수,유제품류 및 빙과류,139.0,2.7,0.0,0.0,108.0,0.0,0.0,15.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오레오초코 빙수,유제품류 및 빙과류,141.0,3.32,0.0,0.0,77.0,0.0,0.0,16.45,0.0,0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오리지널 눈꽃 빙수,유제품류 및 빙과류,138.0,4.69,0.0,24.2,67.0,0.0,0.0,19.75,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오리지널 대패빙수,유제품류 및 빙과류,112.00000000000001,2.53,0.0,0.0,65.0,0.0,0.0,8.43,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오리지널 팥빙수,유제품류 및 빙과류,156.0,3.95,0.0,24.01,63.0,0.0,0.0,20.67,0.0,0.0,0.0,0.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,0.0,0.0
빙수_오미자두빙수,유제품류 및 빙과류,54.0,0.22,0.0,0.0,9.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0
빙수_인절미 눈꽃빙수,유제품류 및 빙과류,167.0,4.7,0.0,0.0,80.0,0.0,0.0,14.63,0.0,0.0,0.0,0.0,0.0,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0
빙수_인절미 빙수,유제품류 및 빙과류,149.0,4.9,0.0,0.0,91.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,0.0,0.0,1.7500000000000002,0.0,0.0,0.0,0.0,0.0,0.0
빙수_인절미_우유얼음,유제품류 및 빙과류,141.0,5.97,4.35,19.6,63.0,69.0,1.11,14.980000000000002,2.0,97.0,0.58,120.0,268.0,8.26,1.37,0.04,0.0,0.0,0.0,0.0,0.0
빙수_제주 한라봉 빙수,유제품류 및 빙과류,145.0,6.76,2.5,23.85,35.0,0.0,0.0,20.04,0.0,0.0,0.0,0.0,0.0,10.67,0.8500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
빙수_제주녹차,유제품류 및 빙과류,129.0,3.2099999999999995,0.0,0.0,55.00000000000001,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0
빙수_제주녹차 (1인),유제품류 및 빙과류,151.0,3.93,0.0,0.0,42.0,0.0,0.0,13.48,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0
빙수_젤라또 팥,유제품류 및 빙과류,134.0,2.93,0.0,0.0,80.0,0.0,0.0,18.67,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0
빙수_청포도 젤라또,유제품류 및 빙과류,86.0,0.3,0.0,0.0,10.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
빙수_초당옥빙수,유제품류 및 빙과류,122.0,1.83,0.0,0.0,56.00000000000001,0.0,0.0,15.54,0.0,0.0,0.0,0.0,0.0,0.0,2.19,0.0,0.0,0.0,0.0,0.0,0.0
빙수_초코 씨리얼 빙수,유제품류 및 빙과류,159.0,6.4399999999999995,3.8900000000000006,24.61,61.0,0.0,0.0,18.13,0.0,0.0,0.0,0.0,0.0,13.200000000000001,1.44,0.0,0.0,0.0,0.0,0.0,0.0
빙수_초코악마 빙수,유제품류 및 빙과류,110.00000000000001,1.59,0.0,0.0,66.0,0.0,0.0,15.93,0.0,0.0,0.0,0.0,0.0,0.0,1.8399999999999999,0.0,0.0,0.0,0.0,0.0,0.0
빙수_초코악마 빙수 (1인),유제품류 및 빙과류,137.0,2.7,0.0,0.0,87.0,0.0,0.0,16.52,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0
빙수_치즈 요거트 빙수,유제품류 및 빙과류,187.0,10.4,0.0,0.0,53.0,0.0,0.0,14.550000000000002,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
빙수_치즈 컵빙수,유제품류 및 빙과류,109.00000000000001,1.03,3.53,18.19,91.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,0.0,9.89,2.04,0.1,0.0,0.0,0.0,0.0,0.0
빙수_치즈베리 젤빙,유제품류 및 빙과류,126.0,2.66,0.0,0.0,191.0,0.0,0.0,12.55,0.0,0.0,0.0,0.0,0.0,0.0,1.6500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
빙수_커피 빙수,유제품류 및 빙과류,107.0,1.73,0.0,0.0,33.0,0.0,0.0,13.59,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0
빙수_커피 빙수 (1인),유제품류 및 빙과류,135.0,3.1300000000000003,0.0,0.0,43.0,0.0,0.0,13.639999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
빙수_커피 빙수 디카페인,유제품류 및 빙과류,126.0,2.69,0.0,0.0,37.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0
빙수_커피 빙수 디카페인 (1인),유제품류 및 빙과류,142.0,3.35,0.0,0.0,44.0,0.0,0.0,14.180000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0
